,,,,,,PM1 ,PM2,PM 10,,,,,,,,
2021-06-19T15:58:55.291730,54.56948,-1.231695, none, e,0.004336189,6,7,8,2059,556,47,2,2,0,1919, 
2021-06-19T15:58:56.312116,54.56946667,-1.231621667, none, e,0.005322687,5,7,7,1901,549,40,0,0,0,1919, 
2021-06-19T15:58:57.330282,54.56944333,-1.231546667, none, e,0.005322687,5,7,7,1901,549,40,0,0,0,1919, 
2021-06-19T15:58:58.346745,54.56942167,-1.231475, none, e,0.005322687,5,7,7,1835,529,44,0,0,0,1919, 
2021-06-19T15:58:59.362666,54.56939667,-1.231403333, none, e,0.005322687,5,7,7,1835,529,44,0,0,0,1919, 
2021-06-19T15:59:00.380266,54.569375,-1.23134, none, e,0.005322687,5,6,6,1871,534,35,0,0,0,1919, 
2021-06-19T15:59:01.398557,54.56935667,-1.231278333, none, e,0.005322687,5,6,6,1871,534,35,0,0,0,1919, 
2021-06-19T15:59:02.413268,54.56933833,-1.231215, none, e,0.005322687,5,6,6,1841,527,31,0,0,0,1919, 
2021-06-19T15:59:03.429458,54.56932,-1.231146667, none, e,0.005322687,5,6,6,1841,527,31,0,0,0,1919, 
2021-06-19T15:59:04.448439,54.56930333,-1.23108, none, e,0.005622536,5,6,6,1796,512,36,0,0,0,1919, 
2021-06-19T15:59:05.463327,54.569285,-1.231018333, none, e,0.005622536,5,6,6,1796,512,36,0,0,0,1919, 
2021-06-19T15:59:06.479406,54.56926667,-1.230953333, none, e,0.005622536,4,5,5,1832,524,36,0,0,0,1919, 
2021-06-19T15:59:07.496246,54.56924833,-1.230886667, none, e,0.005622536,4,5,5,1832,524,36,0,0,0,1919, 
2021-06-19T15:59:08.513341,54.56924667,-1.230831667, none, e,0.005622536,3,4,4,1629,379,34,0,0,0,1919, 
2021-06-19T15:59:09.532272,54.56922667,-1.230771667, none, e,0.005622536,4,5,5,1629,379,34,0,0,0,1919, 
2021-06-19T15:59:10.546346,54.569205,-1.230718333, none, e,0.005622536,4,5,5,1569,359,27,0,0,0,1919, 
2021-06-19T15:59:11.568241,54.56919,-1.230663333, none, e,0.005622536,4,5,5,1569,359,27,0,0,0,1919, 
2021-06-19T15:59:12.584446,54.56917667,-1.230608333, none, e,0.004786894,3,4,4,1351,331,19,0,0,0,1919, 
2021-06-19T15:59:13.599384,54.56916,-1.230551667, none, e,0.004786894,2,3,3,1351,331,19,0,0,0,1919, 
2021-06-19T15:59:14.622371,54.569145,-1.230498333, none, e,0.004786894,2,3,3,1330,323,17,0,0,0,1919, 
2021-06-19T15:59:15.640630,54.56913,-1.230448333, none, e,0.004786894,2,3,3,1330,323,17,0,0,0,1919, 
2021-06-19T15:59:16.659025,54.56911333,-1.230398333, none, e,0.004786894,3,3,3,1300,315,17,0,0,0,1919, 
2021-06-19T15:59:17.675243,54.56909667,-1.230351667, none, e,0.004786894,3,3,3,1300,315,17,0,0,0,1919, 
2021-06-19T15:59:18.690142,54.56907833,-1.230305, none, e,0.004786894,3,3,3,1315,320,13,0,0,0,1919, 
2021-06-19T15:59:19.709350,54.56906,-1.230268333, none, e,0.004786894,3,3,3,1315,320,13,0,0,0,1919, 
2021-06-19T15:59:20.720372,54.56904333,-1.230225, none, e,0.004116699,3,3,3,1315,325,22,0,0,0,1919, 
2021-06-19T15:59:21.741085,54.56902833,-1.230196667, none, e,0.004116699,3,3,3,1315,325,22,0,0,0,1919, 
2021-06-19T15:59:22.758543,54.56900833,-1.230155, none, e,0.004116699,3,4,4,1360,335,26,0,0,0,1919, 
2021-06-19T15:59:23.774862,54.56896167,-1.230008333, none, e,0.004116699,3,4,4,1360,335,26,0,0,0,1919, 
2021-06-19T15:59:24.793916,54.56892333,-1.229948333, none, e,0.004116699,3,4,4,1354,333,21,0,0,0,1919, 
2021-06-19T15:59:25.807610,54.56888167,-1.229895, none, e,0.004116699,3,4,4,1354,333,21,0,0,0,1919, 
2021-06-19T15:59:26.830797,54.56883333,-1.229838333, none, e,0.004116699,3,3,3,1288,313,21,0,0,0,1919, 
2021-06-19T15:59:27.848190,54.56878167,-1.229793333, none, e,0.004116699,3,3,3,1288,313,21,0,0,0,1919, 
2021-06-19T15:59:28.852798,54.56873833,-1.229765, none, ne,0.006435654,3,3,3,1294,315,21,0,0,0,1919, 
2021-06-19T15:59:29.860997,54.568695,-1.22975, none, ne,0.006435654,3,3,3,1294,315,21,0,0,0,1919, 
2021-06-19T15:59:30.869582,54.56865667,-1.229761667, none, ne,0.006435654,3,4,4,1309,320,23,0,0,0,1919, 
2021-06-19T15:59:31.878310,54.56861667,-1.22977, none, ne,0.006435654,3,4,4,1309,320,23,0,0,0,1919, 
2021-06-19T15:59:32.899968,54.56856167,-1.229763333, none, ne,0.006435654,3,4,4,1333,330,26,0,0,0,1919, 
2021-06-19T15:59:33.917274,54.56851,-1.229755, none, ne,0.006435654,3,4,4,1333,330,26,0,0,0,1919, 
2021-06-19T15:59:34.935477,54.56848167,-1.229755, none, ne,0.006435654,3,4,4,1288,320,26,0,0,0,1919, 
2021-06-19T15:59:35.952457,54.568455,-1.229748333, none, ne,0.006435654,3,4,4,1288,320,26,0,0,0,1919, 
2021-06-19T15:59:36.971840,54.56842,-1.22973, none, n,0.005066997,3,4,4,1342,330,24,0,0,0,1919, 
2021-06-19T15:59:37.990854,54.568375,-1.229708333, none, n,0.005066997,3,4,4,1342,330,24,0,0,0,1919, 
2021-06-19T15:59:39.004516,54.56835333,-1.229693333, none, n,0.005066997,3,4,4,1303,320,24,0,0,0,1919, 
2021-06-19T15:59:41.028123,54.56826833,-1.229658333, none, n,0.005066997,3,4,4,1303,320,24,0,0,0,1919, 
2021-06-19T15:59:42.051516,54.56821833,-1.229636667, none, n,0.005066997,2,3,3,1288,317,24,0,0,0,1919, 
2021-06-19T15:59:43.068908,54.56817167,-1.229616667, none, n,0.005066997,2,3,3,1288,317,24,0,0,0,1919, 
2021-06-19T15:59:44.086218,54.568135,-1.229591667, none, ne,0.004703048,2,3,3,1130,312,20,0,0,0,1919, 
2021-06-19T15:59:45.108090,54.56810167,-1.229575, none, ne,0.004703048,3,4,4,1130,312,20,0,0,0,1919, 
2021-06-19T15:59:46.121299,54.56806833,-1.229555, none, ne,0.004703048,3,3,3,1130,309,18,0,0,0,1919, 
2021-06-19T15:59:47.138547,54.56803667,-1.229538333, none, ne,0.004703048,3,3,3,1130,309,18,0,0,0,1919, 
2021-06-19T15:59:48.155663,54.56800167,-1.229505, none, ne,0.004703048,2,3,3,1303,317,20,0,0,0,1919, 
2021-06-19T15:59:49.172490,54.56796667,-1.22948, none, ne,0.004703048,2,3,3,1303,317,20,0,0,0,1919, 
2021-06-19T15:59:50.191016,54.56792667,-1.22946, none, ne,0.004703048,3,3,3,1363,335,20,0,0,0,1919, 
2021-06-19T15:59:51.208304,54.567885,-1.229433333, none, ne,0.004703048,3,3,3,1363,335,20,0,0,0,1919, 
2021-06-19T15:59:52.227955,54.56784833,-1.229413333, none, ne,0.004840807,4,5,5,1536,355,20,0,0,0,1919, 
2021-06-19T15:59:53.244055,54.56781,-1.229385, none, ne,0.004840807,4,5,5,1536,355,20,0,0,0,1919, 
2021-06-19T15:59:54.257913,54.56777333,-1.229361667, none, ne,0.004840807,4,5,5,1536,355,15,0,0,0,1919, 
2021-06-19T15:59:55.270851,54.56773833,-1.229338333, none, ne,0.004840807,4,5,5,1536,355,15,0,0,0,1919, 
2021-06-19T15:59:56.291821,54.56770833,-1.229315, none, ne,0.004840807,4,5,6,1617,380,19,2,2,0,1919, 
2021-06-19T15:59:57.308519,54.56769333,-1.229303333, none, ne,0.004840807,4,5,6,1617,380,19,2,2,0,1919, 
2021-06-19T15:59:58.324304,54.56768,-1.229293333, none, ne,0.004840807,5,6,7,1638,521,21,2,2,0,1919, 
2021-06-19T15:59:59.339504,54.567665,-1.22928, none, ne,0.004840807,5,6,7,1638,521,21,2,2,0,1919, 
2021-06-19T16:00:00.356719,54.56765333,-1.229268333, none, ne,0.003373142,5,6,7,1811,529,21,2,2,0,1919, 
2021-06-19T16:00:01.373035,54.56763833,-1.229251667, none, ne,0.003373142,5,6,7,1811,529,21,2,2,0,1919, 
2021-06-19T16:00:02.388796,54.56762833,-1.229243333, none, ne,0.003373142,5,6,7,1826,529,16,2,2,0,1919, 
2021-06-19T16:00:03.405043,54.56761667,-1.22923, none, ne,0.003373142,5,6,7,1826,529,16,2,2,0,1919, 
2021-06-19T16:00:04.421982,54.56760333,-1.229213333, none, ne,0.003373142,5,6,7,1817,521,18,2,2,0,1919, 
2021-06-19T16:00:05.439523,54.56759167,-1.229206667, none, ne,0.003373142,5,6,7,1817,521,18,2,2,0,1919, 
2021-06-19T16:00:06.454461,54.56757833,-1.229203333, none, ne,0.003373142,5,6,7,1823,521,20,2,2,0,1919, 
2021-06-19T16:00:07.468993,54.567565,-1.229198333, none, ne,0.003373142,5,6,7,1823,521,20,2,2,0,1919, 
2021-06-19T16:00:08.488754,54.56755333,-1.229196667, none, ne,0.0017201,5,6,7,1799,516,22,2,2,0,1919, 
2021-06-19T16:00:09.512860,54.56753833,-1.22919, none, ne,0.0017201,5,6,7,1799,516,22,2,2,0,1919, 
2021-06-19T16:00:10.529415,54.56752333,-1.229188333, none, ne,0.0017201,5,6,7,1799,513,31,2,2,0,1919, 
2021-06-19T16:00:11.546251,54.56750833,-1.229183333, none, ne,0.0017201,5,6,7,1799,513,31,2,2,0,1919, 
2021-06-19T16:00:12.563057,54.56749,-1.229175, none, ne,0.0017201,5,6,7,1805,513,36,2,2,0,1919, 
2021-06-19T16:00:13.579493,54.56749333,-1.229166667, none, ne,0.0017201,5,6,7,1805,513,36,2,2,0,1919, 
2021-06-19T16:00:14.594908,54.56748833,-1.229163333, none, ne,0.0017201,5,6,7,1856,526,41,2,2,0,1919, 
2021-06-19T16:00:15.610662,54.56747167,-1.229141667, none, ne,0.0017201,5,6,7,1856,526,41,2,2,0,1919, 
2021-06-19T16:00:16.630026,54.56743833,-1.229105, none, ne,0.002012329,5,7,7,1886,531,44,0,0,0,1919, 
2021-06-19T16:00:17.646002,54.56740333,-1.229065, none, ne,0.002012329,5,7,7,1886,531,44,0,0,0,1919, 
2021-06-19T16:00:18.662643,54.567405,-1.229071667, none, ne,0.002012329,5,6,6,1865,526,42,0,0,0,1919, 
2021-06-19T16:00:19.679161,54.56737667,-1.229031667, none, ne,0.002012329,5,6,6,1865,526,42,0,0,0,1919, 
2021-06-19T16:00:20.695868,54.56735,-1.22902, none, ne,0.002012329,5,6,6,1835,521,42,0,0,0,1919, 
2021-06-19T16:00:21.712164,54.56734833,-1.229018333, none, ne,0.002012329,5,6,6,1835,521,42,0,0,0,1919, 
2021-06-19T16:00:22.728445,54.56731667,-1.228976667, none, ne,0.002012329,5,6,7,1850,531,40,2,2,0,1919, 
2021-06-19T16:00:23.744568,54.56728667,-1.228943333, none, ne,0.002012329,5,6,7,1850,531,40,2,2,0,1919, 
2021-06-19T16:00:24.760808,54.56727333,-1.22893, none, ne,0.003076853,5,7,8,1874,539,45,2,2,0,1919, 
2021-06-19T16:00:25.777565,54.56726167,-1.228918333, none, ne,0.003076853,5,7,8,1874,539,45,2,2,0,1919, 
2021-06-19T16:00:26.794033,54.56725,-1.228906667, none, ne,0.003076853,5,7,8,1868,539,45,2,2,0,1919, 
2021-06-19T16:00:27.810063,54.567245,-1.228906667, none, ne,0.003076853,5,7,8,1868,539,45,2,2,0,1919, 
2021-06-19T16:00:28.825762,54.56724167,-1.228908333, none, ne,0.003076853,6,7,8,2056,559,45,2,2,0,1919, 
2021-06-19T16:00:29.843119,54.56723167,-1.228898333, none, ne,0.003076853,6,7,8,2056,559,45,2,2,0,1919, 
2021-06-19T16:00:30.859345,54.56721833,-1.228888333, none, ne,0.003076853,6,7,8,1892,552,36,2,2,0,1919, 
2021-06-19T16:00:31.877621,54.56720333,-1.228883333, none, ne,0.003076853,6,7,8,1892,552,36,2,2,0,1919, 
2021-06-19T16:00:32.893343,54.56718833,-1.22888, none, ne,0.001426546,5,5,6,1886,547,31,2,2,0,1919, 
2021-06-19T16:00:33.910208,54.56717333,-1.228876667, none, ne,0.001426546,5,5,6,1886,547,31,2,2,0,1919, 
2021-06-19T16:00:34.927654,54.56716,-1.228871667, none, ne,0.001426546,4,5,6,1856,539,24,2,2,0,1919, 
2021-06-19T16:00:35.943399,54.56714667,-1.228866667, none, ne,0.001426546,4,5,6,1856,539,24,2,2,0,1919, 
2021-06-19T16:00:36.958448,54.567135,-1.228865, none, ne,0.001426546,5,5,6,1647,519,19,2,2,0,1919, 
2021-06-19T16:00:37.973703,54.56713,-1.22887, none, ne,0.001426546,5,5,6,1647,519,19,2,2,0,1919, 
2021-06-19T16:00:38.988375,54.56712667,-1.228875, none, ne,0.001426546,5,5,6,1796,521,23,2,2,0,1919, 
2021-06-19T16:00:40.003965,54.56712333,-1.228883333, none, ne,0.001426546,5,5,6,1796,521,23,2,2,0,1919, 
2021-06-19T16:00:42.018987,54.56711333,-1.228898333, none, n,0.001203219,5,6,8,1865,546,32,4,4,0,1919, 
2021-06-19T16:00:43.037663,54.5671,-1.22889, none, n,0.001203219,5,6,8,1865,546,32,4,4,0,1919, 
2021-06-19T16:00:44.052675,54.56709667,-1.228885, none, n,0.001203219,5,6,7,1820,531,30,2,2,0,1919, 
2021-06-19T16:00:45.068052,54.56708833,-1.228876667, none, n,0.001203219,5,6,7,1820,531,30,2,2,0,1919, 
2021-06-19T16:00:46.083571,54.56708167,-1.228866667, none, n,0.001203219,5,6,7,1880,548,23,2,2,0,1919, 
2021-06-19T16:00:47.098205,54.56707333,-1.228861667, none, n,0.001203219,5,6,7,1880,548,23,2,2,0,1919, 
2021-06-19T16:00:48.114128,54.56706667,-1.228856667, none, n,0.001203219,5,6,7,1886,553,25,2,2,0,1919, 
2021-06-19T16:00:49.128666,54.567065,-1.228845, none, ne,0.000911395,5,6,7,1886,553,25,2,2,0,1919, 
2021-06-19T16:00:50.144207,54.56706,-1.228836667, none, ne,0.000911395,5,6,7,1871,548,28,2,2,0,1919, 
2021-06-19T16:00:51.158947,54.56705833,-1.228835, none, ne,0.000911395,5,6,7,1871,548,28,2,2,0,1919, 
2021-06-19T16:00:52.179086,54.56705333,-1.228826667, none, ne,0.000911395,5,6,7,1892,548,28,2,2,0,1919, 
2021-06-19T16:00:53.198099,54.56704667,-1.228818333, none, ne,0.000911395,5,6,7,1892,548,28,2,2,0,1919, 
2021-06-19T16:00:54.220334,54.56703667,-1.22881, none, ne,0.000911395,5,6,7,1853,538,30,2,2,0,1919, 
2021-06-19T16:00:55.245256,54.56702667,-1.2288, none, ne,0.000911395,4,5,6,1853,538,30,2,2,0,1919, 
2021-06-19T16:00:56.261949,54.56701167,-1.228783333, none, ne,0.000911395,4,5,6,1853,541,37,2,2,0,1919, 
2021-06-19T16:00:57.279433,54.56700333,-1.228766667, none, ne,0.001216521,4,5,6,1853,541,37,2,2,0,1919, 
2021-06-19T16:00:58.296796,54.56699333,-1.22876, none, ne,0.001216521,5,6,7,1868,544,39,2,2,0,1919, 
2021-06-19T16:00:59.317804,54.56698333,-1.228751667, none, ne,0.001216521,5,6,7,1868,544,39,2,2,0,1919, 
2021-06-19T16:01:00.334625,54.56697333,-1.228753333, none, ne,0.001216521,5,6,7,1817,527,35,2,2,0,1919, 
2021-06-19T16:01:01.350665,54.56696333,-1.228756667, none, ne,0.001216521,5,6,7,1817,527,35,2,2,0,1919, 
2021-06-19T16:01:02.368602,54.56695,-1.22875, none, ne,0.001216521,4,5,5,1802,514,33,0,0,0,1919, 
2021-06-19T16:01:03.388791,54.56693833,-1.22874, none, ne,0.001216521,4,5,5,1802,514,33,0,0,0,1919, 
2021-06-19T16:01:04.408087,54.56692667,-1.228731667, none, ne,0.001216521,5,6,6,1832,522,40,0,0,0,1919, 
2021-06-19T16:01:05.423879,54.56692,-1.228695, none, ne,0.001479087,5,6,6,1832,522,40,0,0,0,1919, 
2021-06-19T16:01:06.445780,54.56692333,-1.228628333, none, ne,0.001479087,4,5,5,1620,374,40,0,0,0,1919, 
2021-06-19T16:01:07.459869,54.56690667,-1.228615, none, ne,0.001479087,4,5,5,1620,374,40,0,0,0,1919, 
2021-06-19T16:01:08.480455,54.56689,-1.228615, none, ne,0.001479087,4,5,5,1614,367,36,0,0,0,1919, 
2021-06-19T16:01:09.496507,54.56688167,-1.228606667, none, ne,0.001479087,4,5,5,1614,367,36,0,0,0,1919, 
2021-06-19T16:01:10.513833,54.566885,-1.228631667, none, ne,0.001479087,4,5,5,1578,354,31,0,0,0,1919, 
2021-06-19T16:01:11.529550,54.56686167,-1.228646667, none, ne,0.001479087,4,5,5,1578,354,31,0,0,0,1919, 
2021-06-19T16:01:12.546139,54.566835,-1.228646667, none, ne,0.001479087,4,5,5,1557,351,40,0,0,0,1919, 
2021-06-19T16:01:13.562312,54.56681167,-1.22869, none, n,0.00172149,4,5,5,1557,351,40,0,0,0,1919, 
2021-06-19T16:01:14.578852,54.56678667,-1.228728333, none, n,0.00172149,4,5,5,1617,366,36,0,0,0,1919, 
2021-06-19T16:01:15.595889,54.56676333,-1.228745, none, n,0.00172149,4,5,5,1617,366,36,0,0,0,1919, 
2021-06-19T16:01:16.612376,54.56674167,-1.228755, none, n,0.00172149,4,5,5,1617,368,31,0,0,0,1919, 
2021-06-19T16:01:17.628409,54.56672333,-1.228746667, none, n,0.00172149,4,5,5,1617,368,31,0,0,0,1919, 
2021-06-19T16:01:18.644808,54.56670333,-1.22873, none, n,0.00172149,4,5,5,1623,373,36,0,0,0,1919, 
2021-06-19T16:01:19.661011,54.56668,-1.228706667, none, n,0.00172149,3,4,4,1623,373,36,0,0,0,1919, 
2021-06-19T16:01:20.677580,54.56666833,-1.228668333, none, n,0.00172149,3,4,4,1608,365,36,0,0,0,1919, 
2021-06-19T16:01:21.693918,54.56665,-1.228638333, none, n,0.002611768,3,4,4,1608,365,36,0,0,0,1919, 
2021-06-19T16:01:22.710483,54.566635,-1.228613333, none, n,0.002611768,4,5,5,1563,358,29,0,0,0,1919, 
2021-06-19T16:01:23.726092,54.56662,-1.228603333, none, n,0.002611768,4,5,5,1563,358,29,0,0,0,1919, 
2021-06-19T16:01:24.742113,54.56660667,-1.228593333, none, n,0.002611768,4,5,5,1587,363,26,0,0,0,1919, 
2021-06-19T16:01:43.796216,54.56347,-1.237063333, none, o,0,5,7,7,1662,525,51,0,0,0,1919, 
2021-06-19T16:01:44.806754,54.56348833,-1.237061667, none, o,0,5,7,7,1796,522,46,0,0,0,1919, 
2021-06-19T16:01:45.826510,54.56350333,-1.23706, none, o,0,6,7,7,1826,535,41,0,0,0,1919, 
2021-06-19T16:01:46.847477,54.56351667,-1.237055, none, o,0,6,7,7,1826,535,41,0,0,0,1919, 
2021-06-19T16:01:47.858147,54.56353167,-1.237048333, none, o,0,5,7,7,1820,530,44,2,0,0,1919, 
2021-06-19T16:01:48.869781,54.56354333,-1.237046667, none, o,0,5,7,7,1820,530,44,2,0,0,1919, 
2021-06-19T16:01:49.881781,54.56355167,-1.237038333, none, o,0,5,7,7,1796,520,42,2,0,0,1919, 
2021-06-19T16:01:50.893832,54.56356,-1.23703, none, w,0,5,7,7,1796,520,42,2,0,0,1919, 
2021-06-19T16:01:51.907965,54.56356667,-1.237021667, none, w,0,5,7,7,1820,528,49,2,0,0,1919, 
2021-06-19T16:01:52.918811,54.56358,-1.237006667, none, w,0,5,7,7,1820,528,49,2,0,0,1919, 
2021-06-19T16:01:53.940706,54.56359333,-1.236993333, none, w,0,4,6,6,1844,535,47,2,0,0,1919, 
2021-06-19T16:01:54.962868,54.56360167,-1.23699, none, w,0,4,6,6,1844,535,47,2,0,0,1919, 
2021-06-19T16:01:55.977868,54.56360833,-1.23699, none, w,0,4,7,7,1895,555,54,2,0,0,1919, 
2021-06-19T16:01:56.981049,54.56360833,-1.23701, none, w,0,4,7,7,1895,555,54,2,0,0,1919, 
2021-06-19T16:01:58.000154,54.56361167,-1.23702, none, w,0,4,7,7,1910,558,66,2,0,0,1919, 
2021-06-19T16:01:59.016078,54.563615,-1.237028333, none, s,0.000873788,4,7,7,1910,558,66,2,0,0,1919, 
2021-06-19T16:02:00.032405,54.56361667,-1.237033333, none, s,0.000873788,5,7,7,2083,573,59,2,0,0,1919, 
2021-06-19T16:02:01.036029,54.563625,-1.237031667, none, s,0.000873788,5,7,7,2083,573,59,2,0,0,1919, 
2021-06-19T16:02:02.058985,54.56363167,-1.23703, none, s,0.000873788,5,7,7,2074,576,61,2,0,0,1919, 
2021-06-19T16:02:03.072924,54.56363833,-1.237028333, none, s,0.000873788,5,7,7,2074,576,61,2,0,0,1919, 
2021-06-19T16:02:04.089081,54.56365,-1.237015, none, s,0.000873788,5,7,7,2089,581,66,2,0,0,1919, 
2021-06-19T16:02:06.105183,54.56367667,-1.23698, none, se,0.001075952,5,7,7,2089,581,66,2,0,0,1919, 
2021-06-19T16:02:07.121576,54.56368667,-1.236963333, none, se,0.001075952,5,8,8,2134,596,68,2,0,0,1919, 
2021-06-19T16:02:08.137527,54.56369333,-1.236948333, none, se,0.001075952,5,8,8,2134,596,68,2,0,0,1919, 
2021-06-19T16:02:09.153689,54.563695,-1.236938333, none, se,0.001075952,5,7,7,2125,594,70,0,0,0,1919, 
2021-06-19T16:02:10.170793,54.56369833,-1.23693, none, se,0.001075952,5,7,7,2125,594,70,0,0,0,1919, 
2021-06-19T16:02:11.187133,54.563705,-1.236915, none, se,0.001075952,4,7,7,2059,577,65,0,0,0,1919, 
2021-06-19T16:02:12.205151,54.56371,-1.236906667, none, se,0.001075952,4,7,7,2059,577,65,0,0,0,1919, 
2021-06-19T16:02:13.222834,54.56371333,-1.236903333, none, se,0.001075952,4,7,7,1916,574,56,0,0,0,1919, 
2021-06-19T16:02:14.240481,54.563715,-1.236901667, none, se,0.000944107,4,7,7,1916,574,56,0,0,0,1919, 
2021-06-19T16:02:15.257452,54.56371667,-1.2369, none, se,0.000944107,4,6,6,1886,567,54,0,0,0,1919, 
2021-06-19T16:02:16.274280,54.56372,-1.23689, none, se,0.000944107,4,6,6,1886,567,54,0,0,0,1919, 
2021-06-19T16:02:17.290488,54.56372,-1.23689, none, se,0.000944107,4,6,6,1856,557,40,0,0,0,1919, 
2021-06-19T16:02:18.308271,54.56372167,-1.236878333, none, se,0.000944107,4,6,6,1856,557,40,0,0,0,1919, 
2021-06-19T16:02:19.325371,54.563725,-1.23687, none, se,0.000944107,4,5,5,1835,552,30,0,0,0,1919, 
2021-06-19T16:02:20.342959,54.56373,-1.23687, none, se,0.000944107,4,5,5,1835,552,30,0,0,0,1919, 
2021-06-19T16:02:21.360661,54.56373167,-1.23687, none, se,0.000944107,4,5,5,1662,537,40,0,0,0,1919, 
2021-06-19T16:02:22.378955,54.563735,-1.236875, none, se,0.000401404,4,5,5,1662,537,40,0,0,0,1919, 
2021-06-19T16:02:23.396053,54.56373667,-1.236878333, none, se,0.000401404,4,6,6,1835,552,42,0,0,0,1919, 
2021-06-19T16:02:24.411857,54.56374833,-1.236858333, none, se,0.000401404,4,6,6,1835,552,42,0,0,0,1919, 
2021-06-19T16:02:25.427467,54.563755,-1.236856667, none, se,0.000401404,4,5,5,1641,532,33,0,0,0,1919, 
2021-06-19T16:02:26.443878,54.56375833,-1.236855, none, se,0.000401404,4,5,5,1641,532,33,0,0,0,1919, 
2021-06-19T16:02:27.459884,54.56376167,-1.236853333, none, se,0.000401404,4,5,5,1596,514,36,0,0,0,1919, 
2021-06-19T16:02:28.476149,54.56376167,-1.236858333, none, se,0.000401404,4,5,5,1596,514,36,0,0,0,1919, 
2021-06-19T16:02:29.492917,54.56381833,-1.236805, none, se,0.000401404,4,5,5,1611,519,31,0,0,0,1919, 
2021-06-19T16:02:30.513943,54.56386167,-1.23675, none, se,0.002318182,4,5,5,1611,519,31,0,0,0,1919, 
2021-06-19T16:02:31.525676,54.56390667,-1.236691667, none, se,0.002318182,4,5,5,1662,531,31,0,0,0,1919, 
2021-06-19T16:02:32.541498,54.56396,-1.236638333, none, se,0.002318182,4,5,5,1662,531,31,0,0,0,1919, 
2021-06-19T16:02:33.558707,54.56401167,-1.236585, none, se,0.002318182,4,5,5,1826,541,31,0,0,0,1919, 
2021-06-19T16:02:34.574219,54.56406667,-1.236526667, none, se,0.002318182,4,5,5,1826,541,31,0,0,0,1919, 
2021-06-19T16:02:35.590440,54.56412,-1.236471667, none, se,0.002318182,5,6,6,2050,571,40,0,0,0,1919, 
2021-06-19T16:02:36.606655,54.56417333,-1.236411667, none, se,0.002318182,5,6,6,2050,571,40,0,0,0,1919, 
2021-06-19T16:02:37.623084,54.56422167,-1.236353333, none, se,0.002318182,5,6,6,1886,553,42,0,0,0,1919, 
2021-06-19T16:02:38.640716,54.564275,-1.23629, none, se,0.007813985,5,6,6,1886,553,42,0,0,0,1919, 
2021-06-19T16:02:39.656772,54.56433,-1.236216667, none, se,0.007813985,5,6,6,1907,560,47,0,0,0,1919, 
2021-06-19T16:02:40.672586,54.56438667,-1.236156667, none, se,0.007813985,5,6,6,1907,560,47,0,0,0,1919, 
2021-06-19T16:02:41.688726,54.56443833,-1.236093333, none, se,0.007813985,5,6,6,2050,565,47,0,0,0,1919, 
2021-06-19T16:02:42.705329,54.56449333,-1.236035, none, se,0.007813985,5,6,6,2050,565,47,0,0,0,1919, 
2021-06-19T16:02:43.721848,54.56455,-1.23599, none, se,0.007813985,5,6,6,1892,550,43,0,0,0,1919, 
2021-06-19T16:02:44.737932,54.56460833,-1.235936667, none, se,0.007813985,5,6,6,1892,550,43,0,0,0,1919, 
2021-06-19T16:02:45.754693,54.56467167,-1.235888333, none, se,0.007813985,5,6,6,2065,565,47,0,0,0,1919, 
2021-06-19T16:02:46.771336,54.564735,-1.235833333, none, se,0.008431056,5,6,6,2065,565,47,0,0,0,1919, 
2021-06-19T16:02:47.786797,54.56482333,-1.235721667, none, se,0.008431056,5,6,6,1907,555,42,0,0,0,1919, 
2021-06-19T16:02:48.803040,54.56489833,-1.235643333, none, se,0.008431056,5,6,6,1907,555,42,0,0,0,1919, 
2021-06-19T16:02:49.819264,54.56495833,-1.235591667, none, se,0.008431056,6,8,8,2059,562,50,0,0,0,1919, 
2021-06-19T16:02:50.835269,54.56503,-1.235525, none, se,0.008431056,6,8,8,2059,562,50,0,0,0,1919, 
2021-06-19T16:02:51.851624,54.56511833,-1.235448333, none, se,0.008431056,6,8,8,2053,557,52,2,0,0,1919, 
2021-06-19T16:02:52.868532,54.56520333,-1.235375, none, se,0.008431056,5,7,7,2053,557,52,2,0,0,1919, 
2021-06-19T16:02:53.884701,54.56527833,-1.235293333, none, se,0.008431056,4,7,7,1844,532,56,2,0,0,1919, 
2021-06-19T16:02:54.900371,54.56535333,-1.235205, none, se,0.011400128,4,7,7,1844,532,56,2,0,0,1919, 
2021-06-19T16:02:55.917829,54.565425,-1.235126667, none, se,0.011400128,4,7,7,1823,522,59,2,0,0,1919, 
2021-06-19T16:02:56.934007,54.565495,-1.235048333, none, se,0.011400128,4,7,7,1823,522,59,2,0,0,1919, 
2021-06-19T16:02:57.951219,54.56557,-1.234968333, none, se,0.011400128,4,7,7,1874,542,57,2,0,0,1919, 
2021-06-19T16:02:58.967117,54.56564333,-1.234893333, none, se,0.011400128,4,7,7,1874,542,57,2,0,0,1919, 
2021-06-19T16:02:59.984099,54.56571333,-1.234825, none, se,0.011400128,4,7,7,1844,532,52,2,0,0,1919, 
2021-06-19T16:03:01.001569,54.56578167,-1.234751667, none, se,0.011400128,4,7,7,1844,532,52,2,0,0,1919, 
2021-06-19T16:03:02.018318,54.56585,-1.234681667, none, se,0.011400128,4,6,6,1844,532,40,2,0,0,1919, 
