latitude;longitude;altitude;;;;
54.578665,;-1.2341316667,;84;;;;
54.5786916667,;-1.2341016667,;84;;;;
54.5787166667,;-1.23408,;84;;;;
54.578745,;-1.2340683333,;84;;;;
54.578785,;-1.2340633333,;84;;;;
54.5788183333,;-1.2340366667,;84;;;;
54.5788683333,;-1.23404,;83;;;;
54.5789166667,;-1.2340366667,;82;;;;
54.5789616667,;-1.23404,;82;;;;
54.5790033333,;-1.234045,;83;;;;
54.57904,;-1.23405,;83;;;;
54.5790733333,;-1.2340516667,;83;;;;
54.5791033333,;-1.2340466667,;83;;;;
54.5791433333,;-1.2340583333,;82;;;;
54.5791916667,;-1.2340616667,;82;;;;
54.5792116667,;-1.234055,;82;;;;
54.5792316667,;-1.23404,;82;;;;
54.5792433333,;-1.23403,;82;;;;
54.579245,;-1.234025,;82;;;;
54.5792466667,;-1.234035,;82;;;;
54.57925,;-1.23403,;82;;;;
54.5792633333,;-1.2340083333,;82;;;;
54.579305,;-1.2340083333,;82;;;;
54.579355,;-1.234015,;82;;;;
54.5793966667,;-1.2340083333,;82;;;;
54.5794333333,;-1.234005,;82;;;;
54.5794666667,;-1.2340033333,;82;;;;
54.5795466667,;-1.2340066667,;82;;;;
54.5795783333,;-1.2339966667,;82;;;;
54.5796,;-1.2339816667,;82;;;;
54.5796116667,;-1.2339566667,;82;;;;
54.5796183333,;-1.2339233333,;82;;;;
54.57961,;-1.233895,;82;;;;
54.5796016667,;-1.2338666667,;82;;;;
54.5795983333,;-1.233835,;82;;;;
54.5795966667,;-1.23381,;82;;;;
54.5795966667,;-1.2337816667,;82;;;;
54.5796033333,;-1.2337433333,;82;;;;
54.5796083333,;-1.2336966667,;82;;;;
54.5796116667,;-1.2336466667,;80;;;;
54.579615,;-1.2335983333,;80;;;;
54.5796233333,;-1.2335466667,;80;;;;
54.5796316667,;-1.2335,;81;;;;
54.5796316667,;-1.2334566667,;82;;;;
54.57964,;-1.2334083333,;82;;;;
54.5796433333,;-1.23337,;82;;;;
54.5796533333,;-1.233335,;82;;;;
54.5796566667,;-1.2333083333,;82;;;;
54.5796533333,;-1.2332816667,;82;;;;
54.5796533333,;-1.2332566667,;82;;;;
54.5796533333,;-1.2332233333,;82;;;;
54.5796516667,;-1.2331833333,;82;;;;
54.5796516667,;-1.2331433333,;82;;;;
54.5796516667,;-1.2331016667,;81;;;;
54.5796516667,;-1.2330583333,;81;;;;
54.5796483333,;-1.233015,;81;;;;
54.5796416667,;-1.2329716667,;81;;;;
54.5796383333,;-1.232925,;83;;;;
54.5796366667,;-1.2328466667,;83;;;;
54.5796366667,;-1.232795,;82;;;;
54.5796333333,;-1.2327533333,;82;;;;
54.5796316667,;-1.2327116667,;82;;;;
54.5796283333,;-1.2326716667,;82;;;;
54.57963,;-1.232625,;83;;;;
54.5796333333,;-1.2325783333,;84;;;;
54.5796366667,;-1.2325266667,;83;;;;
54.5796416667,;-1.2324733333,;83;;;;
54.5796483333,;-1.2324216667,;82;;;;
54.5796483333,;-1.2323716667,;83;;;;
54.5796483333,;-1.2323283333,;83;;;;
54.579645,;-1.232285,;83;;;;
54.5796466667,;-1.2322416667,;83;;;;
54.5796483333,;-1.232195,;82;;;;
54.5796483333,;-1.2321483333,;82;;;;
54.5796483333,;-1.2321066667,;80;;;;
54.5796466667,;-1.2320566667,;80;;;;
54.57964,;-1.231985,;80;;;;
54.5796216667,;-1.2318683333,;80;;;;
54.5796016667,;-1.2317683333,;81;;;;
54.579585,;-1.23168,;81;;;;
54.5795733333,;-1.2315983333,;81;;;;
54.57957,;-1.2315383333,;81;;;;
54.579575,;-1.23148,;81;;;;
54.5795833333,;-1.23143,;80;;;;
54.5796,;-1.23139,;80;;;;
54.5796066667,;-1.231345,;80;;;;
54.5796033333,;-1.23131,;80;;;;
54.5796,;-1.23127,;80;;;;
54.5795933333,;-1.23123,;80;;;;
54.5796016667,;-1.2312,;80;;;;
54.5796266667,;-1.2311616667,;80;;;;
54.5796333333,;-1.2311216667,;80;;;;
54.5796333333,;-1.2310766667,;81;;;;
54.5796333333,;-1.2310283333,;81;;;;
54.5796333333,;-1.2309783333,;81;;;;
54.5796316667,;-1.2309283333,;81;;;;
54.57963,;-1.230875,;81;;;;
54.5796283333,;-1.2308266667,;81;;;;
54.5796216667,;-1.2307816667,;81;;;;
54.5796133333,;-1.2307416667,;81;;;;
54.5796016667,;-1.230705,;81;;;;
54.579595,;-1.230665,;81;;;;
54.579595,;-1.2306216667,;81;;;;
54.5795933333,;-1.2305766667,;81;;;;
54.5795816667,;-1.2305383333,;81;;;;
54.5795666667,;-1.2305216667,;81;;;;
54.5795416667,;-1.23051,;80;;;;
54.5795183333,;-1.2304933333,;80;;;;
54.5795,;-1.2304716667,;80;;;;
54.579485,;-1.230445,;81;;;;
54.579465,;-1.2304133333,;81;;;;
54.579445,;-1.2303783333,;80;;;;
54.57943,;-1.23034,;80;;;;
54.5794166667,;-1.2303033333,;80;;;;
54.5794033333,;-1.2302666667,;80;;;;
54.579385,;-1.2302583333,;80;;;;
54.57936,;-1.2302616667,;81;;;;
54.5793366667,;-1.2302683333,;81;;;;
54.5793116667,;-1.230275,;81;;;;
54.5792833333,;-1.2302766667,;81;;;;
54.5792516667,;-1.2302733333,;81;;;;
54.5792233333,;-1.2302516667,;81;;;;
54.5792066667,;-1.2302116667,;80;;;;
54.5792,;-1.2301633333,;80;;;;
54.579205,;-1.2301166667,;81;;;;
54.5792133333,;-1.23007,;82;;;;
54.5792216667,;-1.2300133333,;82;;;;
54.5792233333,;-1.2299583333,;81;;;;
54.5792133333,;-1.2299133333,;80;;;;
54.5791866667,;-1.2298783333,;80;;;;
54.5791516667,;-1.2298633333,;80;;;;
54.5791166667,;-1.2298516667,;80;;;;
54.5790866667,;-1.22985,;82;;;;
54.5790583333,;-1.2298616667,;82;;;;
54.5790333333,;-1.2298766667,;82;;;;
54.5790066667,;-1.2298833333,;82;;;;
54.5789833333,;-1.2298733333,;82;;;;
54.5789666667,;-1.2298466667,;82;;;;
54.57897,;-1.2297966667,;82;;;;
54.5789916667,;-1.229745,;82;;;;
54.5790183333,;-1.2297,;82;;;;
54.5790416667,;-1.2296616667,;81;;;;
54.5790666667,;-1.2296266667,;81;;;;
54.5790883333,;-1.2295866667,;81;;;;
54.5791033333,;-1.22954,;81;;;;
54.579105,;-1.2294916667,;81;;;;
54.579095,;-1.2294416667,;82;;;;
54.579085,;-1.2293966667,;82;;;;
54.57908,;-1.2293483333,;82;;;;
54.5790733333,;-1.2293083333,;82;;;;
54.579065,;-1.229265,;81;;;;
54.5790683333,;-1.2292133333,;81;;;;
54.579065,;-1.2291666667,;81;;;;
54.5790533333,;-1.2291116667,;81;;;;
54.5790416667,;-1.2290566667,;81;;;;
54.5790333333,;-1.229005,;81;;;;
54.5790216667,;-1.2289516667,;81;;;;
54.5790066667,;-1.2289016667,;81;;;;
54.578995,;-1.22886,;81;;;;
54.5789816667,;-1.2288166667,;81;;;;
54.5789683333,;-1.2287733333,;81;;;;
54.5789533333,;-1.22873,;81;;;;
54.5789366667,;-1.2286833333,;81;;;;
54.5789233333,;-1.2286366667,;81;;;;
54.5789116667,;-1.228585,;81;;;;
54.578895,;-1.2285483333,;81;;;;
54.5788633333,;-1.228525,;81;;;;
54.578835,;-1.2285,;81;;;;
54.5788183333,;-1.2284633333,;81;;;;
54.5788033333,;-1.22843,;81;;;;
54.5787916667,;-1.2283966667,;81;;;;
54.5787816667,;-1.2283633333,;81;;;;
54.5787716667,;-1.2283233333,;81;;;;
54.5787583333,;-1.2282866667,;81;;;;
54.57874,;-1.2282583333,;81;;;;
54.5787116667,;-1.2282416667,;81;;;;
54.5786816667,;-1.2282383333,;81;;;;
54.57866,;-1.2282533333,;81;;;;
54.5786433333,;-1.2282916667,;82;;;;
54.5786266667,;-1.2283366667,;82;;;;
54.57861,;-1.2283783333,;82;;;;
54.5785916667,;-1.228415,;82;;;;
54.5785683333,;-1.2284366667,;82;;;;
54.5785433333,;-1.2284616667,;83;;;;
54.578515,;-1.2284766667,;83;;;;
54.578485,;-1.2284816667,;82;;;;
54.57845,;-1.2284883333,;82;;;;
54.5784233333,;-1.2284816667,;82;;;;
54.578415,;-1.2284483333,;82;;;;
54.5784033333,;-1.2284066667,;82;;;;
54.578385,;-1.228365,;82;;;;
54.578365,;-1.22833,;82;;;;
54.5783416667,;-1.228295,;82;;;;
54.5783216667,;-1.2282583333,;82;;;;
54.578305,;-1.2282166667,;82;;;;
54.5782933333,;-1.228165,;82;;;;
54.5782883333,;-1.2281116667,;81;;;;
54.57829,;-1.2280633333,;81;;;;
54.5783083333,;-1.2280116667,;81;;;;
54.5783316667,;-1.2279583333,;81;;;;
54.5783516667,;-1.2279083333,;81;;;;
54.5783716667,;-1.2278616667,;81;;;;
54.578395,;-1.2278116667,;81;;;;
54.57842,;-1.2277616667,;80;;;;
54.57844,;-1.2277116667,;80;;;;
54.57845,;-1.2276583333,;81;;;;
54.5784383333,;-1.2276033333,;81;;;;
54.5784166667,;-1.2275483333,;81;;;;
54.578395,;-1.2274966667,;81;;;;
54.578375,;-1.22745,;81;;;;
54.578365,;-1.2273983333,;81;;;;
54.5783583333,;-1.2273433333,;81;;;;
54.5783516667,;-1.2272883333,;81;;;;
54.57834,;-1.2272333333,;81;;;;
54.5783283333,;-1.2271783333,;81;;;;
54.578315,;-1.2271316667,;81;;;;
54.5783083333,;-1.2270766667,;81;;;;
54.5783,;-1.2270233333,;81;;;;
54.5782866667,;-1.226975,;81;;;;
54.57827,;-1.2269283333,;81;;;;
54.5782516667,;-1.2268783333,;81;;;;
54.578235,;-1.22683,;81;;;;
54.5782166667,;-1.2267833333,;81;;;;
54.5781983333,;-1.2267333333,;81;;;;
54.57818,;-1.2266866667,;80;;;;
54.57816,;-1.226625,;80;;;;
54.5781433333,;-1.2265766667,;80;;;;
54.5781266667,;-1.2265233333,;80;;;;
54.5781116667,;-1.2264566667,;80;;;;
54.5780983333,;-1.2264066667,;80;;;;
54.57808,;-1.2263483333,;80;;;;
54.578065,;-1.2262916667,;80;;;;
54.578045,;-1.2262033333,;80;;;;
54.578025,;-1.226145,;80;;;;
54.5780016667,;-1.2261033333,;80;;;;
54.5779733333,;-1.2260683333,;80;;;;
54.5779483333,;-1.2260383333,;80;;;;
54.577935,;-1.2260016667,;80;;;;
54.5779216667,;-1.2259633333,;80;;;;
54.577905,;-1.2259266667,;80;;;;
54.5778933333,;-1.22589,;80;;;;
54.5778833333,;-1.2258533333,;80;;;;
54.577875,;-1.2258116667,;80;;;;
54.5778716667,;-1.2257683333,;80;;;;
54.5778716667,;-1.2257366667,;80;;;;
54.5778633333,;-1.225725,;80;;;;
54.5778483333,;-1.2256966667,;80;;;;
54.57783,;-1.2256666667,;80;;;;
54.5778133333,;-1.2256333333,;80;;;;
54.5778066667,;-1.2255966667,;80;;;;
54.5778033333,;-1.2255633333,;80;;;;
54.577815,;-1.2255283333,;80;;;;
54.57783,;-1.2255,;81;;;;
54.5778466667,;-1.2254683333,;81;;;;
54.5778666667,;-1.2254316667,;81;;;;
54.5778833333,;-1.225405,;81;;;;
54.5779,;-1.225385,;81;;;;
54.577915,;-1.2253766667,;81;;;;
54.57794,;-1.2253716667,;81;;;;
54.577965,;-1.22537,;81;;;;
54.577985,;-1.2253716667,;81;;;;
54.578005,;-1.2253666667,;81;;;;
54.5780283333,;-1.2253566667,;81;;;;
54.5780583333,;-1.2253483333,;81;;;;
54.57809,;-1.2253383333,;81;;;;
54.578125,;-1.2253416667,;81;;;;
54.5781583333,;-1.225345,;82;;;;
54.57819,;-1.22535,;82;;;;
54.5782216667,;-1.22536,;82;;;;
54.57825,;-1.2253733333,;82;;;;
54.5782783333,;-1.2253733333,;81;;;;
54.5783066667,;-1.2253633333,;82;;;;
54.5783366667,;-1.2253566667,;82;;;;
54.5783683333,;-1.2253483333,;82;;;;
54.5784016667,;-1.2253366667,;82;;;;
54.5784583333,;-1.2253066667,;82;;;;
54.578485,;-1.2252916667,;82;;;;
54.57851,;-1.2252916667,;83;;;;
54.5785416667,;-1.2253016667,;84;;;;
54.5785733333,;-1.225325,;84;;;;
54.5786066667,;-1.2253583333,;84;;;;
54.5786283333,;-1.2254116667,;84;;;;
54.578635,;-1.2254716667,;84;;;;
54.57864,;-1.2255283333,;84;;;;
54.5786483333,;-1.22558,;84;;;;
54.5786583333,;-1.2256283333,;84;;;;
54.57867,;-1.2256783333,;84;;;;
54.57868,;-1.22573,;84;;;;
54.57869,;-1.225785,;84;;;;
54.5786983333,;-1.225835,;84;;;;
54.5787116667,;-1.2258833333,;84;;;;
54.5787333333,;-1.2259166667,;84;;;;
54.5787566667,;-1.2259516667,;83;;;;
54.5787766667,;-1.225995,;83;;;;
54.578795,;-1.226045,;82;;;;
54.5788116667,;-1.2260916667,;82;;;;
54.57883,;-1.226135,;82;;;;
54.5788516667,;-1.226175,;82;;;;
54.5788716667,;-1.2262133333,;82;;;;
54.5788933333,;-1.226245,;82;;;;
54.5789166667,;-1.2262533333,;82;;;;
54.5789483333,;-1.22625,;82;;;;
54.57898,;-1.2262266667,;82;;;;
54.5790083333,;-1.226195,;82;;;;
54.57904,;-1.2261616667,;82;;;;
54.57908,;-1.2261333333,;82;;;;
54.579125,;-1.2261033333,;82;;;;
54.579175,;-1.2260833333,;82;;;;
54.5792083333,;-1.226055,;81;;;;
54.5792416667,;-1.2260366667,;81;;;;
54.57927,;-1.2260166667,;82;;;;
54.5792983333,;-1.2259883333,;82;;;;
54.5793233333,;-1.2259566667,;81;;;;
54.5793516667,;-1.2259233333,;81;;;;
54.5793816667,;-1.2258966667,;81;;;;
54.57941,;-1.225875,;81;;;;
54.5794366667,;-1.22585,;82;;;;
54.579465,;-1.2258183333,;82;;;;
54.579495,;-1.2257883333,;82;;;;
54.5795283333,;-1.2257566667,;82;;;;
54.5795566667,;-1.225725,;82;;;;
54.5795866667,;-1.2256966667,;82;;;;
54.57962,;-1.22568,;82;;;;
54.5796583333,;-1.22567,;81;;;;
54.57969,;-1.225655,;81;;;;
54.5797183333,;-1.225625,;82;;;;
54.57974,;-1.225585,;83;;;;
54.579765,;-1.2255433333,;83;;;;
54.579785,;-1.2254966667,;82;;;;
54.5798083333,;-1.2254483333,;82;;;;
54.5798283333,;-1.2253966667,;81;;;;
54.5798533333,;-1.2253483333,;83;;;;
54.5798816667,;-1.2253066667,;83;;;;
54.5799366667,;-1.2252933333,;83;;;;
54.5799666667,;-1.22525,;83;;;;
54.58,;-1.2252166667,;83;;;;
54.5800333333,;-1.22519,;83;;;;
54.5800833333,;-1.2251766667,;82;;;;
54.58014,;-1.2251766667,;82;;;;
54.580175,;-1.22513,;82;;;;
54.580195,;-1.2250733333,;83;;;;
54.5802216667,;-1.2250233333,;83;;;;
54.5802466667,;-1.2249783333,;83;;;;
54.58028,;-1.2249366667,;83;;;;
54.5803083333,;-1.2248916667,;83;;;;
54.5803416667,;-1.22485,;83;;;;
54.5803766667,;-1.22482,;83;;;;
54.5804116667,;-1.224785,;83;;;;
54.580445,;-1.2247466667,;83;;;;
54.5804733333,;-1.2246966667,;82;;;;
54.5805016667,;-1.2246516667,;82;;;;
54.5805283333,;-1.2246166667,;82;;;;
54.5805566667,;-1.2245883333,;82;;;;
54.5805816667,;-1.2245616667,;82;;;;
54.5806083333,;-1.2245316667,;82;;;;
54.5806383333,;-1.2244983333,;82;;;;
54.5806733333,;-1.224465,;82;;;;
54.5807133333,;-1.2244483333,;82;;;;
54.5807566667,;-1.22445,;82;;;;
54.5808016667,;-1.2244666667,;82;;;;
54.5808433333,;-1.2244916667,;82;;;;
54.5808883333,;-1.224525,;82;;;;
54.58093,;-1.22456,;82;;;;
54.580965,;-1.224605,;82;;;;
54.5810016667,;-1.22465,;82;;;;
54.5810433333,;-1.22468,;82;;;;
54.5810783333,;-1.2246916667,;81;;;;
54.58112,;-1.22466,;81;;;;
54.5811566667,;-1.2246066667,;81;;;;
54.581185,;-1.224555,;81;;;;
54.5812133333,;-1.2245033333,;81;;;;
54.581245,;-1.2244683333,;81;;;;
54.5812883333,;-1.2244416667,;81;;;;
54.5813266667,;-1.2244216667,;81;;;;
54.581365,;-1.2244016667,;81;;;;
54.5814083333,;-1.2243933333,;82;;;;
54.581445,;-1.2243883333,;82;;;;
54.5814833333,;-1.2243766667,;82;;;;
54.5815183333,;-1.2243616667,;82;;;;
54.5815516667,;-1.2243433333,;82;;;;
54.5815766667,;-1.2243233333,;82;;;;
54.5816,;-1.224295,;82;;;;
54.5816166667,;-1.2242533333,;82;;;;
54.5816183333,;-1.2242016667,;82;;;;
54.581625,;-1.2241483333,;82;;;;
54.5816283333,;-1.2240966667,;82;;;;
54.5816283333,;-1.22404,;82;;;;
54.5816266667,;-1.2239816667,;82;;;;
54.58162,;-1.223925,;81;;;;
54.5816116667,;-1.2238716667,;81;;;;
54.5816033333,;-1.22382,;81;;;;
54.5815983333,;-1.22377,;81;;;;
54.5815933333,;-1.2237183333,;81;;;;
54.581585,;-1.2236666667,;81;;;;
54.5815766667,;-1.223615,;81;;;;
54.5815666667,;-1.2235666667,;81;;;;
54.5815566667,;-1.2235166667,;81;;;;
54.581545,;-1.22347,;81;;;;
54.5815333333,;-1.2234233333,;80;;;;
54.5815166667,;-1.2233716667,;80;;;;
54.5815033333,;-1.2233233333,;81;;;;
54.5814866667,;-1.22327,;81;;;;
54.5814683333,;-1.22322,;81;;;;
54.5814516667,;-1.2231666667,;81;;;;
54.5814366667,;-1.2231166667,;81;;;;
54.581425,;-1.22307,;81;;;;
54.581415,;-1.2230266667,;81;;;;
54.5814016667,;-1.2229833333,;81;;;;
54.5813883333,;-1.2229416667,;81;;;;
54.5813733333,;-1.2229033333,;81;;;;
54.58136,;-1.2228633333,;81;;;;
54.581345,;-1.2228233333,;80;;;;
54.58133,;-1.2227883333,;80;;;;
54.58132,;-1.2227466667,;80;;;;
54.58132,;-1.2227,;80;;;;
54.5813266667,;-1.2226516667,;80;;;;
54.5813283333,;-1.2226033333,;81;;;;
54.5813233333,;-1.22256,;80;;;;
54.5813083333,;-1.22252,;80;;;;
54.581295,;-1.2224816667,;80;;;;
54.5812833333,;-1.222435,;81;;;;
54.5812716667,;-1.2223933333,;81;;;;
54.5812566667,;-1.2223466667,;81;;;;
54.5812416667,;-1.2223,;81;;;;
54.5812283333,;-1.22225,;81;;;;
54.5812116667,;-1.222205,;81;;;;
54.581195,;-1.22216,;82;;;;
54.5811783333,;-1.22211,;82;;;;
54.5811616667,;-1.2220616667,;82;;;;
54.5811416667,;-1.222015,;82;;;;
54.5811183333,;-1.221955,;80;;;;
54.5810983333,;-1.2219016667,;80;;;;
54.5810766667,;-1.2218516667,;80;;;;
54.5810566667,;-1.2218083333,;81;;;;
54.5810366667,;-1.2217633333,;81;;;;
54.58102,;-1.22172,;81;;;;
54.5810016667,;-1.2216816667,;81;;;;
54.5809816667,;-1.2216416667,;81;;;;
54.5809633333,;-1.221605,;81;;;;
54.5809433333,;-1.2215633333,;80;;;;
54.580925,;-1.221525,;81;;;;
54.580905,;-1.2214866667,;80;;;;
54.5808866667,;-1.2214533333,;80;;;;
54.580865,;-1.2214183333,;80;;;;
54.580845,;-1.2213866667,;80;;;;
54.5808266667,;-1.2213516667,;80;;;;
54.5808066667,;-1.2213183333,;80;;;;
54.5807916667,;-1.2212866667,;81;;;;
54.58078,;-1.2212566667,;81;;;;
54.5807616667,;-1.2212366667,;81;;;;
54.5807433333,;-1.2212166667,;80;;;;
54.580725,;-1.2211966667,;80;;;;
54.580705,;-1.2211716667,;80;;;;
54.5806866667,;-1.221145,;80;;;;
54.5806683333,;-1.2211183333,;81;;;;
54.5806516667,;-1.2210833333,;81;;;;
54.5806333333,;-1.2210533333,;81;;;;
54.5806133333,;-1.2210216667,;81;;;;
54.5805916667,;-1.2209966667,;80;;;;
54.5805716667,;-1.2209633333,;80;;;;
54.5805533333,;-1.220915,;80;;;;
54.5805366667,;-1.2208633333,;81;;;;
54.5805233333,;-1.2208283333,;81;;;;
54.5805016667,;-1.2207983333,;81;;;;
54.5804783333,;-1.22077,;81;;;;
54.5804533333,;-1.2207466667,;81;;;;
54.5804266667,;-1.2207283333,;81;;;;
54.5804033333,;-1.2207083333,;81;;;;
54.58038,;-1.2206866667,;81;;;;
54.5803566667,;-1.2206633333,;81;;;;
54.5803366667,;-1.2206333333,;81;;;;
54.580315,;-1.2206066667,;81;;;;
54.5802933333,;-1.2205833333,;81;;;;
54.5802716667,;-1.22056,;81;;;;
54.5802483333,;-1.2205416667,;81;;;;
54.580225,;-1.2205216667,;81;;;;
54.5802016667,;-1.2205033333,;81;;;;
54.5801783333,;-1.22048,;81;;;;
54.580155,;-1.2204566667,;81;;;;
54.58013,;-1.2204316667,;80;;;;
54.5801083333,;-1.2204116667,;80;;;;
54.580085,;-1.220395,;80;;;;
54.58006,;-1.220375,;80;;;;
54.5800366667,;-1.2203516667,;80;;;;
54.5800133333,;-1.2203283333,;80;;;;
54.5799916667,;-1.2203016667,;80;;;;
54.5799683333,;-1.2202766667,;80;;;;
54.5799433333,;-1.22026,;80;;;;
54.5799183333,;-1.2202416667,;80;;;;
54.5798916667,;-1.2202266667,;80;;;;
54.5798666667,;-1.22021,;80;;;;
54.57984,;-1.22019,;80;;;;
54.5798083333,;-1.2201633333,;80;;;;
54.5797783333,;-1.2201566667,;80;;;;
54.5797483333,;-1.2201433333,;80;;;;
54.5797216667,;-1.2201333333,;80;;;;
54.5796916667,;-1.2201216667,;80;;;;
54.5796616667,;-1.2201183333,;80;;;;
54.5796316667,;-1.220115,;80;;;;
54.5796066667,;-1.2201133333,;80;;;;
54.5795816667,;-1.2201116667,;80;;;;
54.5795533333,;-1.22011,;80;;;;
54.579525,;-1.2201116667,;80;;;;
54.579495,;-1.2201116667,;80;;;;
54.5794666667,;-1.2201183333,;80;;;;
54.5794383333,;-1.2201266667,;80;;;;
54.5794083333,;-1.2201333333,;80;;;;
54.57938,;-1.2201383333,;80;;;;
54.5793516667,;-1.2201433333,;80;;;;
54.5793216667,;-1.220145,;80;;;;
54.579295,;-1.2201416667,;80;;;;
54.579265,;-1.2201366667,;81;;;;
54.5792383333,;-1.22013,;81;;;;
54.5792116667,;-1.22012,;80;;;;
54.5791883333,;-1.2201133333,;80;;;;
54.579165,;-1.220105,;80;;;;
54.57914,;-1.220095,;81;;;;
54.5791183333,;-1.220085,;81;;;;
54.5791,;-1.2200766667,;81;;;;
54.5790833333,;-1.2200716667,;81;;;;
54.5790683333,;-1.2200616667,;81;;;;
54.579055,;-1.2200483333,;83;;;;
54.57904,;-1.2200333333,;83;;;;
54.5790266667,;-1.22002,;83;;;;
54.5790033333,;-1.220005,;83;;;;
54.5789816667,;-1.2199916667,;83;;;;
54.5789633333,;-1.219985,;83;;;;
54.5789466667,;-1.2199783333,;83;;;;
54.5789283333,;-1.21997,;83;;;;
54.5789083333,;-1.219955,;83;;;;
54.5788866667,;-1.2199316667,;82;;;;
54.578865,;-1.2199033333,;82;;;;
54.5788483333,;-1.21987,;83;;;;
54.5788366667,;-1.2198316667,;83;;;;
54.5788283333,;-1.2197883333,;83;;;;
54.5788266667,;-1.21974,;83;;;;
54.57883,;-1.2196916667,;83;;;;
54.578835,;-1.2196433333,;81;;;;
54.5788383333,;-1.2195966667,;81;;;;
54.5788416667,;-1.219545,;80;;;;
54.5788466667,;-1.2194916667,;80;;;;
54.578855,;-1.2194416667,;80;;;;
54.5788666667,;-1.2193933333,;81;;;;
54.578875,;-1.219335,;81;;;;
54.57888,;-1.2192783333,;81;;;;
54.5788783333,;-1.2192283333,;81;;;;
54.5788666667,;-1.2191833333,;80;;;;
54.57885,;-1.219145,;80;;;;
54.578825,;-1.2191116667,;80;;;;
54.578795,;-1.2190833333,;81;;;;
54.5787716667,;-1.2190516667,;81;;;;
54.5787683333,;-1.2189983333,;81;;;;
54.5787733333,;-1.2189483333,;81;;;;
54.578775,;-1.2188916667,;81;;;;
54.5787766667,;-1.218845,;81;;;;
54.578775,;-1.2187883333,;80;;;;
54.5787766667,;-1.218735,;80;;;;
54.5787816667,;-1.2186683333,;81;;;;
54.5787866667,;-1.2185883333,;82;;;;
54.57879,;-1.21849,;82;;;;
54.57879,;-1.21838,;81;;;;
54.5788016667,;-1.2183183333,;81;;;;
54.5788216667,;-1.2182866667,;81;;;;
54.57884,;-1.21825,;81;;;;
54.5788633333,;-1.2182166667,;82;;;;
54.5788816667,;-1.218185,;82;;;;
54.5788983333,;-1.218155,;82;;;;
54.5789133333,;-1.2181283333,;82;;;;
54.5789283333,;-1.2181033333,;82;;;;
54.578945,;-1.2180766667,;82;;;;
54.5789633333,;-1.218055,;82;;;;
54.5789783333,;-1.2180433333,;82;;;;
54.5789966667,;-1.218045,;83;;;;
54.5790166667,;-1.2180616667,;83;;;;
54.5790383333,;-1.2180866667,;83;;;;
54.5790616667,;-1.2181083333,;83;;;;
54.5790816667,;-1.2181316667,;82;;;;
54.5790933333,;-1.2181583333,;82;;;;
54.5790916667,;-1.2181866667,;83;;;;
54.5790816667,;-1.218205,;83;;;;
54.5790733333,;-1.218215,;83;;;;
54.579075,;-1.2182133333,;82;;;;
54.5790883333,;-1.2182,;82;;;;
54.5791016667,;-1.218185,;83;;;;
54.5791066667,;-1.2181633333,;83;;;;
54.5790833333,;-1.2181,;83;;;;
54.579045,;-1.2180383333,;82;;;;
54.5790283333,;-1.2180366667,;82;;;;
54.5790266667,;-1.2180616667,;82;;;;
54.5790383333,;-1.2180866667,;82;;;;
54.579055,;-1.218095,;82;;;;
54.579075,;-1.2180933333,;81;;;;
54.57909,;-1.2181016667,;81;;;;
54.5790983333,;-1.218125,;82;;;;
54.5791,;-1.2181533333,;82;;;;
54.579095,;-1.2181816667,;81;;;;
54.57909,;-1.2182066667,;80;;;;
54.5790916667,;-1.2182283333,;80;;;;
54.579095,;-1.2182333333,;80;;;;
54.5790983333,;-1.2182366667,;80;;;;
54.579105,;-1.2182383333,;81;;;;
54.5791033333,;-1.2182333333,;81;;;;
54.5791033333,;-1.2182283333,;82;;;;
54.5791016667,;-1.218225,;82;;;;
54.5791,;-1.2182216667,;82;;;;
54.5791,;-1.2182216667,;82;;;;
54.5791,;-1.21822,;82;;;;
54.5790983333,;-1.2182216667,;83;;;;
54.5790983333,;-1.2182233333,;83;;;;
54.5790983333,;-1.218225,;83;;;;
54.5790983333,;-1.2182266667,;83;;;;
54.5790983333,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;84;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;84;;;;
54.5790966667,;-1.2182283333,;84;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;83;;;;
54.5790966667,;-1.2182283333,;82;;;;
54.5790966667,;-1.2182283333,;84;;;;
54.5790966667,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;84;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182266667,;83;;;;
54.579095,;-1.2182283333,;83;;;;
54.579095,;-1.2182266667,;83;;;;
